year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone
2011,Owen Spencer,North Carolina State,WR,73.88,195,4.51,6,37.5,125,4.18,
2011,Ricky Stanzi,Iowa,QB,76.38,223,4.87,,32.5,110,4.43,6.99
2011,Byron Stingily,Louisville,OT,77.00,313,4.95,25,27.5,110,4.48,7.60
2011,Luke Stocker,Tennessee,TE,76.75,258,4.68,27,33.0,115,4.40,
2011,Quan Sturdivant,North Carolina,ILB,73.00,241,4.63,21,34.0,115,4.50,7.29
2011,Jeff Tarpinian,Iowa,ILB,74.13,235,4.56,16,37.0,125,4.10,6.78
2011,Jerrard Tarrant,Georgia Tech,FS,72.38,204,4.57,14,33.0,116,4.21,
2011,Vai Taua,Nevada,RB,69.50,213,4.65,20,34.5,112,4.18,7.05
2011,Adrian Taylor,Oklahoma,DT,75.38,311,4.96,34,,,,
2011,Phil Taylor,Baylor,DT,75.25,334,5.09,31,29.5,100,4.77,
2011,Ryan Taylor,North Carolina,TE,75.50,254,4.76,21,34.0,118,4.47,7.09
2011,Tyrod Taylor,Virginia Tech,QB,72.75,217,4.47,,37.5,126,4.09,
2011,Zane Taylor,Utah,C,74.50,309,5.52,33,25.5,104,4.77,8.00
2011,Daniel Thomas,Kansas State,RB,72.25,230,4.63,21,34.0,123,4.29,7.06
2011,James Thomas,West Virginia,OLB,73.00,241,4.73,23,30.5,114,4.28,7.01
2011,Josh Thomas,Buffalo,CB,70.25,191,4.46,13,38.5,126,4.15,6.89
2011,Julius Thomas,Portland State (OR),TE,76.63,246,4.64,16,35.5,111,4.31,
2011,Brandyn Thompson,Boise State,CB,69.25,189,4.50,13,33.5,114,4.12,
2011,Isaiah Thompson,Houston,OG,75.38,300,6.00,23,25.0,82,5.56,
2011,Cedric Thornton,Southern Arkansas,DT,75.13,309,5.25,23,27.0,101,4.71,
2011,Jordan Todman,Connecticut,RB,68.88,203,4.40,25,38.0,126,4.18,
2011,Terrence Toliver,Louisiana State,WR,75.50,212,4.62,,32.0,122,4.03,
2011,Scott Tolzien,Wisconsin,QB,74.00,212,4.92,,29.5,116,4.12,
2011,Devon Torrence,Ohio State,CB,71.63,199,4.68,,33.0,111,4.09,6.75
2011,Terrance Turner,Indiana,WR,73.75,220,4.66,16,41.0,128,4.15,
2011,Jeff Van Camp,Florida Atlantic,QB,77.25,218,4.83,,31.0,114,4.16,
2011,Demarcus Van Dyke,Miami (FL),CB,72.75,176,4.25,5,33.5,121,4.09,
2011,Julian Vandervelde,Iowa,OG,73.88,301,5.12,23,31.0,104,4.59,7.27
2011,Shane Vereen,California,RB,70.25,210,4.49,31,34.0,115,4.28,
2011,Danny Watkins,Baylor,OG,75.38,310,5.36,29,26.0,92,4.62,
2011,Justin Watt,Wisconsin,DE,77.38,290,4.91,34,37.0,120,4.21,
2011,Ryan Whalen,Stanford,WR,73.13,202,4.53,18,38.5,123,4.09,
2011,Chris White,Mississippi State,ILB,74.75,240,4.68,17,34.0,115,4.25,7.07
2011,Johnny White,North Carolina,RB,69.88,209,4.50,,32.5,117,4.31,
2011,Markus White,Florida State,DE,75.50,266,4.86,14,32.5,117,4.51,7.65
2011,Colby Whitlock,Texas Tech,DT,74.13,302,5.27,25,30.5,105,4.75,
2011,Muhammad Wilkerson,Temple,DT,76.13,315,4.96,27,26.0,106,4.59,
2011,Aaron Williams,Texas,CB,71.88,204,4.55,18,37.5,127,4.07,
2011,D.J. Williams,Arkansas,TE,74.13,245,4.59,20,33.5,111,4.51,
2011,Deunta Williams,North Carolina,FS,73.75,205,,,,,,
2011,Ian Williams,Notre Dame,DT,73.25,319,5.21,31,28.5,98,4.78,7.75
2011,Jabara Williams,Stephen F. Austin (TX),OLB,73.88,228,4.57,17,36.5,118,4.30,7.04
2011,Jacquian Williams,Texas Tech,OLB,74.63,231,4.55,17,36.5,116,4.20,6.90
2011,Jonathan Williams,East Carolina (NC),RB,71.50,212,4.45,18,37.5,124,4.43,6.84
2011,Keith Williams,Nebraska,OG,76.25,318,5.28,23,24.5,93,5.03,
2011,Malcolm Williams,Texas Christian,CB,69.63,204,4.47,16,40.0,126,4.39,6.90
2011,Marshall Williams,Wake Forest,WR,72.75,188,4.56,9,35.5,123,4.09,
2011,Nate Williams,Washington,SS,72.00,211,4.68,17,30.5,114,4.15,
2011,Ryan Williams,Virginia Tech,RB,69.38,212,4.59,19,40.0,123,4.18,
2011,Zach Williams,Washington State,C,75.00,309,5.18,28,30.0,103,4.62,
2011,Zack Williams,Maryland,C,75.00,309,5.27,28,30.0,103,4.62,
2011,Lawrence Wilson,Connecticut,OLB,72.88,229,4.71,24,32.5,113,4.50,7.08
2011,Martez Wilson,Illinois,ILB,75.75,250,4.42,23,36.0,124,4.28,
2011,Ryan Winterswyk,Boise State,DE,76.13,268,4.96,18,30.0,111,4.37,
2011,Stefen Wisniewski,Penn State,C,75.00,313,5.29,30,28.5,100,4.63,
2011,Kenneth Wright,Mississippi State,OLB,75.38,246,4.75,20,32.0,120,4.46,7.21
2011,Shareece Wright,Southern California,CB,70.88,185,4.41,16,34.5,113,4.28,7.09
2011,Taylor Yates,North Carolina,QB,75.38,219,5.06,,29.5,104,4.12,
2011,D.J. Young,Michigan State,OT,76.75,307,5.17,36,29.0,105,4.70,7.92
2011,Jimmy Young,Texas Christian,WR,72.00,204,4.50,19,37.0,115,4.18,
2011,Titus Young,Boise State,WR,71.38,174,4.43,,35.0,123,4.30,6.85
2011,Lee Ziemba,Auburn,OT,77.63,317,5.50,20,29.0,95,4.65,
2012,Emmanuel Acho,Texas,OLB,73.63,238,4.64,24,35.5,118,,
2012,Jeff Adams,Columbia (NY),OT,78.00,306,5.13,19,34.5,113,4.65,7.27
2012,Joe Adams,Arkansas,WR,70.63,179,4.51,7,36.0,123,4.18,
2012,Mike Adams,Ohio State,OT,79.25,323,5.28,19,28.5,100,4.95,
2012,Chas Alecxih,Pittsburgh,DT,75.75,296,5.31,19,25.5,99,4.62,7.71
2012,Frank Alexander,Oklahoma,DE,75.75,270,4.82,24,34.5,117,4.59,7.48
2012,Antonio Allen,South Carolina,SS,73.50,210,4.58,17,34.0,118,4.25,
2012,Dwayne Allen,Clemson,TE,75.13,255,4.85,27,32.0,110,4.37,
2012,Jeff Allen,Illinois,OT,75.88,307,5.17,26,27.5,102,4.90,7.57
2012,Justin Anderson,Georgia,OT,76.38,335,5.24,32,27.0,101,4.99,
2012,Bryan Anger,California,P,75.63,208,4.86,,,,,
2012,Mark Asper,Oregon,OG,78.38,319,5.33,23,25.0,102,4.84,7.93
2012,Edwin Baker,Michigan State,RB,68.00,204,4.44,20,35.0,111,4.31,7.25
2012,Ryan Baker,Louisiana State,OLB,71.38,232,4.80,30,34.0,113,4.35,
2012,Mike Ball,Nevada,RB,68.50,206,4.54,21,36.0,112,4.23,6.97
2012,Vick Ballard,Mississippi State,RB,70.25,219,4.59,23,33.0,115,4.19,6.95
2012,Mark Barron,Alabama,SS,73.00,213,4.56,,34.5,122,,
2012,Kelvin Beachum,Southern Methodist (TX),OG,74.88,303,5.38,19,28.5,101,4.80,
2012,Tim Benford,Tennessee Tech,WR,71.25,205,4.51,15,33.0,121,4.35,7.30
2012,Travis Benjamin,Miami (FL),WR,69.88,172,4.31,14,38.0,119,4.17,6.96
2012,Bill Bentley,Colorado,CB,70.00,182,4.47,13,31.5,114,4.50,
2012,Dwight Bentley,Louisiana-Lafayette,CB,70.00,182,4.42,13,31.5,114,4.50,
2012,Jake Bequette,Arkansas,DE,76.63,274,4.75,,34.0,113,4.07,
2012,Tony Bergstrom,Utah,OT,77.38,313,5.19,32,29.5,101,4.84,7.46
2012,Jordan Bernstine,Iowa,SS,70.13,210,4.43,18,41.0,127,4.31,6.97
2012,Justin Bethel,Presbyterian (SC),FS,71.63,200,4.52,19,39.5,131,4.30,
2012,Justin Blackmon,Oklahoma State,WR,72.88,207,4.48,14,35.0,123,4.38,7.13
2012,Philip Blake,Baylor,C,74.75,311,5.17,22,29.5,105,4.65,
2012,Robert Blanton,Notre Dame,CB,72.75,208,4.66,12,34.0,116,3.97,
2012,Jamie Blatnick,Oklahoma State,DE,75.13,263,4.81,28,32.5,112,4.20,
2012,Brandon Bolden,Mississippi,RB,70.88,222,4.55,21,38.0,119,4.44,6.91
2012,Omar Bolden,Arizona State,CB,70.38,202,4.54,24,33.0,119,4.12,6.89
2012,Brandon Boykin,Georgia,CB,69.50,182,4.44,,,,,
2012,Jarrett Boykin,Virginia Tech,WR,73.75,217,4.62,11,36.0,123,4.28,6.63
2012,Nigel Bradham,Florida State,OLB,73.88,241,4.56,24,37.0,121,4.37,
2012,Andre Branch,Clemson,DE,76.25,259,4.67,19,32.5,120,4.25,
2012,LaVon Brazill,Ohio,WR,70.63,192,4.43,11,32.5,118,4.37,
2012,Michael Brewster,Ohio State,C,76.13,312,5.35,29,25.0,96,4.60,
2012,Michael Brockers,Louisiana State,DT,77.00,322,5.31,21,26.5,105,4.81,7.48
2012,Brandon Brooks,Miami (OH),OG,77.00,346,4.99,36,32.0,105,4.53,7.37
2012,Ron Brooks,Louisiana State,CB,70.00,190,4.37,12,38.0,120,4.56,7.23
2012,Braylon Broughton,Texas Christian,OLB,76.13,257,4.55,26,36.0,118,4.30,7.19
2012,Aaron Brown,Hawaii,OLB,72.00,237,4.78,31,34.0,114,,
2012,Bryce Brown,Kansas State,RB,71.50,223,4.48,22,34.0,117,4.20,7.04
2012,Charles Brown,North Carolina,CB,69.00,202,4.53,18,35.5,114,4.06,
2012,James Brown,Troy (AL),OG,75.50,306,5.19,24,25.5,102,4.78,7.77
2012,Kourtnei Brown,Clemson,DE,76.50,256,4.69,26,31.0,116,4.47,7.44
2012,Zach Brown,North Carolina,OLB,73.25,244,4.44,22,33.5,116,4.32,7.26
2012,Ryan Broyles,Oklahoma,WR,70.13,192,4.57,21,,,,
2012,Randy Bullock,Texas A&M,K,69.25,205,,,,,,
2012,Vontaze Burfict,Arizona State,ILB,73.38,248,5.00,16,30.0,104,4.56,7.51
2012,Miles Burris,San Diego State,OLB,74.13,246,4.73,31,37.5,121,4.20,6.81
2012,Josh Bush,Wake Forest,FS,71.13,208,4.50,16,33.5,115,4.45,7.02
2012,Drew Butler,Georgia,P,73.13,203,,,,,,
2012,D.J. Campbell,California,FS,72.13,201,4.54,22,38.0,127,4.22,7.08
2012,Tank Carder,Texas Christian,ILB,74.38,236,4.58,19,34.5,121,4.18,
2012,Derek Carrier,Beloit,TE,75.38,238,4.50,15,38.0,122,4.08,6.65
2012,Brandon Carswell,Southern California,WR,73.00,201,4.47,18,34.0,112,4.22,7.04
2012,Sean Cattouse,California,SS,74.13,211,4.74,,34.0,114,4.15,6.91
2012,Garrett Celek,Michigan State,TE,76.38,250,4.72,19,34.0,119,4.49,7.12
2012,Josh Chapman,Alabama,DT,72.63,316,5.02,29,,,,
2012,Orson Charles,Georgia,TE,74.50,251,4.83,35,30.5,113,4.37,
2012,Greg Childs,Arkansas,WR,75.13,219,4.52,19,36.5,125,4.09,6.90
2012,Morris Claiborne,Louisiana State,CB,71.13,188,4.50,,34.5,118,4.12,
2012,Toney Clemons,Colorado,WR,74.13,210,4.40,11,36.0,128,4.33,6.93
2012,Danny Coale,Virginia Tech,WR,71.88,201,4.42,12,35.0,115,4.15,6.64
2012,Audie Cole,North Carolina State,ILB,76.13,246,4.76,15,35.0,114,4.29,
2012,B.J. Coleman,Tennessee-Chattanooga,QB,75.00,233,4.95,,29.5,109,4.38,
2012,Tom Compton,South Dakota,OT,76.88,314,5.01,20,30.0,108,4.60,
2012,Josh Cooper,Oklahoma State,WR,70.63,190,4.65,11,31.5,115,4.35,7.12
2012,Quinton Coples,North Carolina,DE,77.75,284,4.69,25,31.5,109,4.78,
2012,Paul Cornick,North Dakota State,OT,77.50,310,5.30,25,,,,
2012,Aaron Corp,Richmond (VA),QB,75.50,215,4.61,,31.5,106,4.30,7.15
2012,Kirk Cousins,Michigan State,QB,74.63,214,4.84,,28.5,109,4.50,
2012,Fletcher Cox,Mississippi State,DT,76.00,298,4.77,30,26.0,103,4.53,
2012,Jack Crawford,Penn State,DE,76.88,274,4.74,14,33.0,116,4.25,
2012,Richard Crawford,Southern Methodist (TX),CB,70.13,189,4.52,14,39.5,125,4.46,7.40
2012,Tyrone Crawford,Boise State,DE,76.25,275,4.82,28,33.0,113,4.44,
2012,Lennon Creer,Louisiana Tech,RB,71.38,219,4.67,21,33.5,110,4.40,7.03
2012,Jared Crick,Nebraska,DE,76.25,279,4.91,26,31.0,104,4.40,
2012,Juron Criner,Arizona,WR,74.50,224,4.66,17,38.0,117,4.30,
2012,John Cullen,Utah,OT,76.50,297,5.28,23,27.0,102,4.59,
2012,B.J. Cunningham,Michigan State,WR,73.38,211,4.52,12,31.5,116,4.31,7.15
2012,Vinny Curry,Marshall (WV),DE,75.13,266,4.87,28,32.0,110,4.40,
2012,Mike Daniels,Iowa,DT,72.50,291,4.84,,,,,
2012,Andrew Datko,Florida State,OT,78.00,315,5.19,,29.5,100,4.54,
2012,Lavonte David,Nebraska,OLB,72.63,233,4.57,19,36.5,119,4.22,
2012,A.J. Davis,Jacksonville State (AL),CB,71.25,184,4.43,8,35.5,127,4.46,7.07
2012,Austin Davis,Southern Mississippi,QB,73.63,219,4.69,,31.0,109,4.11,
2012,Demario Davis,Arkansas State,OLB,74.00,235,4.49,32,38.5,124,4.28,
2012,David DeCastro,Stanford,OG,76.88,316,5.32,34,29.5,98,4.56,
2012,Alfonzo Dennard,Nebraska,CB,70.00,204,4.48,,37.0,121,,
2012,Taylor Dever,Notre Dame,OT,77.38,298,5.40,18,28.0,100,4.90,
2012,Derek Dimke,Illinois,K,70.75,178,,,,,,
2012,Drake Dunsmore,Northwestern,FB,74.13,241,4.63,21,35.5,117,4.03,
2012,Jeremy Ebert,Northwestern,WR,70.75,200,4.38,16,33.0,112,4.15,6.70
2012,Nate Ebner,Ohio State,FS,72.00,202,4.53,23,39.0,128,4.04,6.59
2012,Patrick Edwards,Houston,WR,69.25,172,4.58,5,33.5,118,4.20,7.12
2012,Michael Egnew,Missouri,TE,77.13,252,4.52,21,36.0,131,4.32,
2012,Rhett Ellison,Southern California,TE,76.88,251,4.78,,31.5,109,4.39,7.16
2012,Bradie Ewing,Wisconsin,FB,71.75,239,4.73,14,36.5,120,4.16,
2012,Hebron Fangupo,Brigham Young,DT,72.75,323,5.18,36,31.5,99,4.62,7.72
2012,Antonio Fenelus,Wisconsin,CB,67.88,190,4.57,20,32.0,109,4.20,6.67
2012,Coby Fleener,Stanford,TE,78.00,247,4.52,27,37.0,116,4.30,7.02
2012,Darius Fleming,Notre Dame,OLB,73.63,245,4.71,27,33.5,114,4.28,
2012,Jamell Fleming,Oklahoma,CB,70.63,206,4.43,23,34.0,125,3.97,
2012,Donnie Fletcher,Boston College,CB,72.50,199,4.51,17,32.0,119,4.40,6.99
2012,Michael Floyd,Notre Dame,WR,74.63,220,4.40,16,36.5,122,4.37,7.11
2012,Nick Foles,Arizona,QB,77.00,243,5.03,,30.5,112,4.68,7.14
2012,Chase Ford,Miami (FL),TE,78.63,255,4.78,20,33.0,110,4.35,7.34
2012,Marcus Forston,Miami (FL),DT,73.25,301,5.05,35,28.0,105,4.79,7.56
2012,Justin Francis,Rutgers,DE,74.00,268,4.90,23,32.0,109,4.35,
2012,Terrence Frederick,Texas A&M,CB,70.13,187,4.44,16,35.0,121,4.03,
2012,Isaiah Frey,Nevada,CB,70.63,188,4.45,18,32.5,119,4.04,6.90
2012,Tim Fugger,Vanderbilt,DE,75.25,248,4.64,29,34.0,115,4.20,7.00
2012,Jeff Fuller,Texas A&M,WR,76.13,223,4.58,17,32.0,120,4.42,7.09
2012,Chris Galippo,Southern California,ILB,73.50,241,4.73,19,29.5,107,4.10,
2012,Terrance Ganaway,Baylor,RB,71.50,239,4.61,22,37.5,119,4.25,
2012,Garth Gerhart,Arizona State,C,73.25,305,5.38,25,30.5,96,4.65,
2012,Adam Gettis,Iowa,OG,74.38,293,4.90,20,31.5,112,4.65,
2012,Stephon Gilmore,South Carolina,CB,72.50,190,4.38,15,36.0,123,3.94,
2012,Chris Givens,Wake Forest,WR,71.13,198,4.35,19,33.5,118,4.23,
2012,Cordy Glenn,Georgia,OT,77.75,345,5.08,31,23.5,93,5.00,
2012,Najee Goode,West Virginia,ILB,72.13,244,4.55,,35.5,117,4.35,
2012,Gino Gradkowski,Delaware,OG,74.75,300,5.25,29,28.5,103,4.78,7.75
2012,T.J. Graham,North Carolina State,WR,71.38,188,4.34,8,33.5,120,4.18,
2012,Cyrus Gray,Texas A&M,RB,70.38,206,4.40,21,32.5,114,4.28,7.14
2012,Jonas Gray,Notre Dame,RB,69.75,223,4.58,20,,,,
2012,Jonte Green,New Mexico State,CB,71.25,191,4.40,15,32.5,122,4.31,7.26
2012,Ladarius Green,Louisiana-Lafayette,TE,77.75,238,4.45,16,34.5,124,4.47,
2012,Chris Greenwood,Albion,CB,73.25,193,4.41,16,43.0,134,4.15,6.99
2012,Robert Griffin,Baylor,QB,74.38,223,4.33,,39.0,120,,
2012,Robert Griffin,Kansas State,OG,77.63,336,5.54,14,29.0,100,4.94,8.03
2012,Winston Guy,Kentucky,SS,72.88,218,4.62,,36.0,115,4.29,6.79
2012,Trevor Guyton,California,DE,74.63,285,5.01,25,31.0,105,4.53,7.44
2012,Dominique Hamilton,Missouri,DT,76.75,313,5.45,31,24.5,94,4.78,7.72
2012,Jewel Hampton,Southern Illinois,RB,68.63,218,4.56,26,33.0,115,4.30,6.98
2012,Darius Hanks,Alabama,WR,71.63,184,4.52,11,34.0,117,4.28,6.87
2012,James Hanna,Oklahoma,TE,75.75,252,4.43,24,36.0,122,4.11,
2012,Tyler Hansen,Colorado,QB,72.63,218,4.85,,29.0,109,4.37,7.44
2012,Brandon Hardin,Oregon State,FS,75.00,217,4.43,24,35.5,124,4.17,6.88
2012,Cory Harkey,UCLA,TE,76.00,260,5.06,13,26.5,109,4.69,7.96
2012,Chandler Harnish,Northern Illinois,QB,73.63,219,4.68,,32.5,112,4.15,
2012,Cliff Harris,Oregon,CB,71.13,175,4.61,14,36.0,118,4.19,7.12
2012,DaJohn Harris,Southern California,DT,75.38,306,5.16,28,29.5,104,4.74,8.12
2012,Jacory Harris,Miami (FL),QB,75.00,203,4.65,,37.0,113,4.40,
2012,Josh Harris,Auburn,C,73.13,252,4.82,15,31.0,119,4.19,7.17
2012,Mike Harris,Florida State,CB,70.25,188,4.52,,36.0,117,4.07,
2012,Casey Hayward,Vanderbilt,CB,71.38,192,4.47,19,34.0,119,3.90,
2012,Junior Hemingway,Michigan,WR,72.88,225,4.48,21,35.5,124,3.98,
2012,Aaron Henry,Wisconsin,FS,72.00,208,4.54,16,39.5,116,4.29,6.98
2012,Dan Herron,Ohio State,RB,69.75,213,4.57,22,35.0,117,4.04,
2012,Akiem Hicks,Regina (Canada),DT,76.63,318,5.21,26,31.5,108,4.86,7.39
2012,Dont'a Hightower,Alabama,ILB,74.25,265,4.62,,32.0,117,4.64,7.55
2012,Stephen Hill,Georgia Tech,WR,76.00,215,4.28,14,39.5,133,4.48,
2012,Ronnie Hillman,San Diego State,RB,68.75,200,4.42,17,37.0,,,
2012,T.Y. Hilton,Florida International,WR,69.50,183,4.37,7,35.5,119,4.36,7.03
2012,Alex Hoffman-Ellis,Washington State,OLB,72.50,232,4.53,36,36.5,119,4.33,7.09
2012,Lamar Holmes,Southern Mississippi,OT,77.38,323,5.29,22,27.0,104,4.80,7.85
2012,Jayron Hosley,Virginia Tech,CB,70.00,178,4.38,11,34.5,121,4.31,7.08
2012,Jaye Howard,Florida,DT,75.00,301,4.78,24,27.5,106,4.47,
2012,Delano Howell,Stanford,SS,70.88,210,4.61,21,33.0,120,4.15,7.00
2012,John Hughes,Cincinnati,DT,74.50,309,5.32,28,31.0,107,4.74,7.34
2012,Emil Igwenagu,Massachusetts,FB,73.25,249,4.70,19,34.5,121,4.40,
2012,Duke Ihenacho,San Jose State,SS,72.13,213,4.67,20,35.0,122,4.22,
2012,George Iloka,Boise State,FS,75.63,225,4.60,20,34.5,124,4.03,
2012,Melvin Ingram,South Carolina,OLB,73.50,264,4.69,28,34.5,109,4.18,
2012,Bruce Irvin,West Virginia,OLB,75.00,245,4.41,23,33.5,123,4.03,
2012,Asa Jackson,Cal Poly,CB,70.00,191,4.48,19,34.5,118,4.03,
2012,Janzen Jackson,McNeese State (LA),FS,71.50,188,4.60,9,36.5,125,4.15,
2012,Jerrell Jackson,Missouri,WR,72.25,196,4.50,22,41.0,127,4.11,
2012,Malik Jackson,Tennessee,DE,76.75,284,4.85,25,28.0,105,4.41,
2012,LaMichael James,Oregon,RB,68.00,194,4.35,15,35.0,123,4.12,
2012,Jamaar Jarrett,Arizona State,DE,76.75,265,4.96,21,30.0,114,4.34,7.96
2012,Jordan Jefferson,Louisiana State,QB,76.13,223,4.58,14,36.5,116,4.06,
2012,Alshon Jeffery,South Carolina,WR,74.88,216,4.48,,36.5,122,4.17,6.71
2012,A.J. Jenkins,Illinois,WR,72.25,190,4.37,12,38.5,124,4.12,6.73
2012,Janoris Jenkins,North Alabama,CB,70.00,193,4.41,,33.5,121,4.13,
2012,Austin Johnson,Tennessee,FB,73.50,241,4.71,25,30.5,106,4.37,7.32
2012,Cam Johnson,Virginia,DE,75.50,268,4.75,16,35.0,105,4.38,
2012,James-Michael Johnson,Nevada,ILB,73.13,241,4.60,23,37.0,124,4.37,6.99
2012,Leonard Johnson,Iowa State,CB,69.88,196,4.62,15,32.0,120,4.15,
2012,Matt Johnson,Eastern Washington,SS,72.63,212,4.52,18,38.0,121,4.07,6.84
2012,Rishaw Johnson,California (PA),OG,75.38,313,5.12,22,31.5,108,4.53,
2012,Steven Johnson,Kansas,OLB,72.50,239,4.71,16,36.0,113,4.38,7.08
2012,Trumaine Johnson,Montana,CB,73.88,204,4.50,19,35.5,122,4.15,
2012,Ben Jones,Georgia,C,74.63,303,5.35,29,30.5,105,4.74,
2012,Chandler Jones,Syracuse,DE,77.38,266,4.77,22,35.0,120,4.38,
2012,Dwight Jones,North Carolina,WR,75.25,230,4.51,14,33.0,109,,
2012,Jeremy Jones,Wayne State (MI),CB,69.50,197,4.56,20,31.5,116,4.18,6.78
2012,Marcel Jones,Nebraska,OT,78.13,320,5.57,13,27.5,95,5.12,7.68
2012,Marvin Jones,California,WR,73.88,199,4.46,22,33.0,112,4.11,
2012,Coryell Judie,Texas A&M,CB,71.75,194,4.45,,37.0,126,4.25,7.14
2012,Josh Kaddu,Oregon,OLB,75.13,239,4.67,20,34.0,119,,
2012,Matt Kalil,Southern California,OT,78.63,306,4.96,30,27.0,,4.65,
2012,Jermaine Kearse,Washington,WR,72.88,209,4.50,14,34.0,119,4.12,6.83
2012,Case Keenum,Houston,QB,72.63,208,4.72,18,32.5,103,4.28,6.87
2012,Senio Kelemete,Washington,OG,75.63,307,5.39,21,25.0,101,4.58,7.59
2012,Dennis Kelly,Purdue,OT,80.13,321,5.33,30,27.0,104,4.91,7.73
2012,Mychal Kendricks,California,ILB,71.13,239,4.44,24,39.5,127,4.19,6.68
2012,Dre Kirkpatrick,Alabama,CB,73.63,186,4.50,,35.0,120,,7.20
2012,Peter Konz,Wisconsin,C,77.00,314,5.16,18,,,,
2012,Luke Kuechly,Boston College,ILB,75.25,242,4.58,27,38.0,123,4.12,
2012,Markus Kuhn,North Carolina State,DT,76.75,299,4.87,28,34.5,112,4.41,
2012,Jeremy Lane,Northwestern State (LA),CB,72.00,190,4.52,12,42.0,130,4.14,7.02
2012,Ronald Leary,Memphis,OG,74.88,315,5.23,30,29.0,104,4.91,
2012,Josh LeRibeus,Southern Methodist (TX),OG,75.25,312,5.31,29,26.0,96,4.65,
2012,Ronnell Lewis,Oklahoma,OLB,73.75,253,4.65,36,31.0,112,4.40,
2012,Travis Lewis,Oklahoma,OLB,73.38,246,4.83,22,36.0,122,4.22,7.27
2012,Ryan Lindley,San Diego State,QB,75.75,229,4.86,,29.5,108,4.45,
2012,Brandon Lindsey,Pittsburgh,OLB,73.63,254,4.85,23,33.0,117,4.28,7.20
2012,Kentrell Lockett,Mississippi,DE,77.00,243,4.99,16,33.5,116,4.38,7.37
2012,Shawn Loiseau,Merrimack (MA),ILB,72.50,244,4.74,19,32.5,109,4.21,7.31
2012,Joe Looney,Wake Forest,OG,75.25,309,5.02,26,,,,
2012,Andrew Luck,Stanford,QB,76.00,234,4.59,,36.0,124,4.28,
2012,D'Anton Lynn,Penn State,CB,71.88,206,4.71,17,31.5,111,,
2012,Terrell Manning,North Carolina State,OLB,74.13,237,4.71,22,32.5,114,4.43,
2012,Brandon Marshall,Nevada,OLB,73.38,242,4.72,28,30.5,108,4.09,
2012,Kyle Martens,Rice (TX),P,76.88,226,,,,,,
2012,Doug Martin,Boise State,RB,69.25,223,4.46,28,36.0,120,4.16,
2012,Jonathan Martin,Stanford,OT,77.38,312,5.35,20,30.0,104,4.68,7.69
2012,Keshawn Martin,Michigan State,WR,71.50,188,4.42,13,39.5,122,4.13,
2012,Markelle Martin,Oklahoma State,FS,72.75,207,4.47,19,,,,
2012,Mike Martin,Michigan,DT,73.38,306,4.80,36,33.5,113,4.25,
2012,Jonathan Massaquoi,Troy (AL),OLB,74.13,264,4.81,20,33.5,120,4.53,7.23
2012,Bobby Massie,Mississippi,OT,78.13,316,5.18,22,27.5,103,4.95,
2012,Rishard Matthews,Nevada,WR,72.38,217,4.54,20,36.0,123,4.19,
2012,Marquis Maze,Alabama,WR,68.13,186,4.51,,33.5,112,4.33,6.90
2012,Matt McCants,Alabama-Birmingham,OT,77.88,308,5.40,17,25.5,97,4.76,8.13
2012,Antoine McClain,Clemson,OG,77.50,329,5.48,19,27.0,91,4.82,
2012,Shea McClellin,Boise State,OLB,75.38,260,4.62,19,31.5,118,4.33,
2012,Greg McCoy,Texas Christian,CB,69.75,181,4.42,12,38.0,120,4.19,6.62
2012,Kelcie McCray,Arkansas State,SS,73.75,202,4.48,12,30.5,122,4.29,7.26
2012,Jerron McMillian,Maine,SS,71.13,203,4.47,17,36.5,120,4.22,
2012,Marvin McNutt,Iowa,WR,74.75,216,4.48,,37.0,122,4.07,7.09
2012,Caleb McSurdy,Montana,ILB,73.25,245,4.82,26,30.0,110,4.28,7.33
2012,Vaughn Meatoga,Hawaii,DT,73.13,294,4.93,27,30.0,108,4.21,
2012,Davin Meggett,Maryland,RB,68.25,211,4.50,23,35.0,118,4.32,
2012,DeQuan Menzie,Alabama,CB,70.75,202,4.65,,33.0,116,4.44,6.93
2012,Whitney Mercilus,Illinois,DE,75.63,261,4.68,27,32.0,118,4.53,7.03
2012,Lamar Miller,Miami (FL),RB,70.75,212,4.34,,33.0,120,4.08,6.94
2012,Ryan Miller,Colorado,OG,79.25,321,5.16,32,28.0,100,4.78,
2012,Chase Minnifield,Virginia,CB,70.38,183,4.65,7,32.5,117,,
2012,Charles Mitchell,Mississippi State,SS,70.75,202,4.56,19,37.0,127,4.22,7.00
2012,David Molk,Michigan,C,72.88,298,5.18,41,,,,
2012,Nick Mondek,Purdue,OT,77.75,304,4.84,30,28.5,110,4.55,7.30
2012,Kashif Moore,Connecticut,WR,69.00,180,4.36,19,43.5,126,4.05,
2012,Kellen Moore,Boise State,QB,72.00,197,4.82,,27.0,99,4.56,
2012,Rennie Moore,Clemson,DT,75.00,268,5.00,21,30.5,109,4.53,
2012,Alfred Morris,Florida Atlantic,RB,69.88,219,4.63,16,35.5,117,4.19,
2012,Brandon Mosley,Auburn,OT,77.63,314,5.14,30,27.0,103,4.78,
2012,Derek Moye,Penn State,WR,76.25,209,4.46,10,33.5,115,4.23,6.96
